all_avg_price	first_seven_avg_price	last_three_avg_price
120.0	134.33	105.67
37.39	46.29	19.59
153.04	166.82	136.85
375.7	366.0	410.6
391.7	375.42	437.83
320.25	405.02	184.6
206.84	217.4	171.67
239.86	278.5	188.33
537.06	547.97	502.36
290.75	316.2	248.33
342.78	500.33	160.98
327.88	343.91	267.0
156.56	149.0	171.67
87.41	98.22	71.2
651.22	802.17	349.33
144.89	156.85	85.07
432.36	596.71	70.81
125.75	109.0	153.67
152.62	128.93	158.54
438.55	356.1	521.0
201.18	25.19	377.17
655.73	741.57	505.5
93.09	103.24	77.14
62.5	57.94	82.27
269.81	275.61	250.95
287.54	263.78	341.0
368.71	362.84	401.99
117.37	134.9	107.15
319.5	321.41	310.3
499.83	188.33	811.33
384.41	379.53	401.0
166.58	184.18	123.86
198.33	168.09	311.75
386.81	416.04	284.5
332.65	316.38	362.86
71.11	79.42	59.6
339.15	335.71	343.17
292.91	269.9	340.38
137.1	164.97	99.93
131.0	161.0	108.5
506.78	435.17	650.0
931.99	176.0	1498.97
127.84	168.78	67.8
225.15	120.08	505.33
199.73	240.0	78.93
497.5	381.14	613.86
360.56	701.3	105.0
97.81	123.85	50.93
179.07	172.7	205.8
557.0	298.0	988.67
67.64	61.24	76.6
187.73	225.42	74.66
338.74	367.19	243.88
178.27	174.41	208.4
215.4	208.03	259.06
191.78	168.39	251.55
107.34	123.02	23.67
147.79	145.23	153.33
1020.06	141.1	2485.0
112.66	145.29	53.92
756.65	767.44	717.8
289.91	258.1	385.33
165.9	142.22	190.98
84.02	93.22	65.63
92.22	77.8	106.63
265.64	283.46	207.72
259.26	136.3	434.93
173.74	162.73	197.81
41.98	28.3	55.67
87.25	68.33	98.6
177.12	190.6	154.67
525.67	926.0	125.33
1586.52	745.31	3509.29
169.56	180.8	155.5
63.29	58.93	81.16
576.45	854.5	391.09
2768.11	340.12	6652.89
199.9	172.77	238.45
440.99	157.21	1765.33
139.78	135.33	142.0
259.47	173.27	345.67
208.52	224.02	163.97
91.43	85.39	131.67
206.22	212.96	195.0
146.77	144.44	172.33
62.12	48.68	73.32
427.78	462.5	400.0
147.39	170.73	54.0
111.44	218.33	58.0
109.33	60.67	158.0
103.44	117.85	90.62
553.12	640.08	270.5
383.05	373.14	406.57
549.1	584.87	398.11
679.43	690.04	591.0
218.23	169.14	306.59
222.86	177.25	283.67
120.79	119.4	126.0
190.35	328.33	52.37
106.08	108.84	101.25
73.87	47.38	83.5
114.05	118.91	103.36
573.33	211.76	774.2
294.54	350.18	189.44
133.89	137.22	129.14
607.75	866.0	177.33
437.33	451.0	420.25
772.62	418.75	1126.5
714.0	481.4	1004.75
257.4	234.68	329.33
972.08	1184.67	493.75
188.86	135.0	219.64
836.24	854.53	772.25
131.41	134.54	113.67
295.17	352.67	180.17
328.6	410.5	164.81
106.98	102.97	120.42
70.66	77.83	55.55
188.02	178.34	249.33
338.0	298.57	430.0
155.11	127.6	170.4
212.25	256.6	138.33
416.32	360.12	566.17
153.17	150.2	160.6
162.83	166.51	141.33
197.56	199.73	186.0
66.17	56.32	77.42
217.5	222.0	204.0
129.73	127.85	135.0
275.29	284.67	268.25
284.27	293.88	258.67
302.43	219.38	523.92
315.38	366.86	195.27
278.89	344.5	226.4
268.8	327.43	132.0
2988.87	2818.64	3457.0
244.91	343.0	208.12
431.22	492.74	267.17
348.32	443.0	158.97
222.43	238.06	156.0
205.68	226.68	135.67
77.4	126.75	11.6
144.53	136.76	170.47
1153.1	1978.2	328.0
99.07	74.62	131.67
348.06	199.29	1042.33
77.35	96.85	55.06
151.68	146.68	195.0
1044.35	1537.71	272.13
33.43	36.38	29.75
62.54	41.27	78.5
578.31	688.33	330.75
182.08	192.91	163.11
128.87	76.56	194.25
87.13	100.45	51.6
171.36	211.97	130.75
226.91	240.43	203.25
176.8	154.86	228.0
740.97	901.12	668.17
261.0	261.55	259.5
408.62	468.6	308.67
262.47	303.03	59.63
643.11	715.98	521.67
160.97	137.41	268.71
385.92	252.44	1898.67
478.24	604.73	26.5
254.88	295.5	112.69
294.89	358.43	183.7
216.15	316.0	144.83
535.73	630.19	315.33
208.4	232.53	136.0
342.11	464.62	253.0
2908.79	4736.27	1766.62
369.25	373.89	355.33
34.54	32.88	45.63
145.44	135.5	165.33
95.67	55.33	136.0
269.12	330.25	208.0
645.52	743.17	59.67
191.12	193.67	184.75
226.67	258.67	194.67
249.6	304.43	121.67
300.83	519.0	82.67
3517.71	4770.58	2264.83
157.62	98.72	231.25
61.78	50.91	81.36
289.92	255.21	352.4
394.62	506.75	282.5
435.25	442.25	414.25
363.3	228.56	578.88
372.99	451.0	138.95
81.88	59.17	115.95
66.09	102.98	10.75
221.17	80.0	362.33
409.8	439.82	327.25
83.52	34.2	157.5
289.28	285.69	300.95
64.31	31.29	97.33
23.97	24.17	23.72
145.75	159.4	123.0
368.47	502.34	234.6
125.38	112.0	147.67
106.97	115.09	82.63
142.18	252.47	31.9
309.23	345.48	233.1
463.78	278.29	896.6
164.98	188.57	105.98
282.0	328.4	166.0
598.55	527.94	651.5
277.15	234.45	386.25
655.38	1233.25	77.5
341.71	327.57	384.14
94.24	115.38	48.43
189.3	181.83	200.5
315.83	132.19	683.12
196.25	190.9	200.07
418.75	272.8	662.0
202.5	225.44	133.67
127.62	141.09	92.97
401.43	338.0	486.0
143.62	169.8	129.08
122.26	93.24	238.33
215.34	215.88	214.87
133.68	135.93	127.67
763.75	588.78	988.71
136.25	80.5	192.0
355.41	191.9	573.43
271.6	259.63	292.71
91.67	82.97	99.14
405.71	450.11	355.75
184.83	153.54	278.67
374.57	219.0	491.25
475.56	508.17	410.33
58.67	71.4	42.75
1115.12	1955.62	368.0
49.91	14.61	120.5
157.62	232.0	83.25
128.57	119.0	141.33
220.49	326.32	8.82
168.85	235.4	57.93
450.14	566.75	294.67
446.86	565.5	288.67
226.37	228.85	222.4
45.29	36.89	73.87
159.67	168.17	151.17
243.22	121.25	340.8
396.57	229.22	731.25
148.99	158.99	105.67
218.0	151.94	272.05
755.17	586.09	1053.53
233.76	184.99	343.5
171.11	178.56	134.64
982.62	1020.16	704.8
78.53	80.64	69.51
356.8	337.8	375.8
1065.17	1132.44	863.33
150.93	95.33	178.73
271.72	270.53	277.67
350.54	376.1	265.33
618.9	785.75	173.97
135.27	121.7	169.81
207.31	180.16	244.62
33.98	25.57	53.59
80.13	84.33	66.13
19.79	34.2	5.38
103.03	92.8	155.33
303.12	336.0	248.33
110.78	108.23	118.12
167.01	204.97	107.96
95.09	66.97	151.33
178.91	237.33	157.0
1520.71	1611.5	1399.67
2904.75	3024.0	2666.25
619.22	548.92	759.83
70.98	87.17	38.6
192.88	225.15	160.6
288.14	365.25	185.33
672.14	630.36	776.6
209.06	235.92	155.33
396.14	457.25	314.67
383.18	281.99	484.38
71.5	90.8	39.33
347.99	439.06	151.83
179.43	161.79	200.99
180.1	153.33	220.25
2854.29	4516.5	638.0
223.03	145.38	378.33
141.04	152.58	109.71
135.66	106.84	164.48
452.82	566.44	111.97
142.02	132.0	146.03
156.85	161.62	138.97
250.25	206.12	338.5
77.48	104.33	50.63
56.31	39.41	113.8
335.6	328.57	352.0
157.28	163.32	131.3
116.2	95.5	128.62
175.42	167.13	213.56
306.15	249.44	433.75
76.69	80.13	60.18
315.68	332.89	215.33
278.56	282.58	272.41
255.0	209.6	330.67
141.82	82.3	201.33
508.53	360.2	632.13
103.85	133.6	54.27
101.98	106.5	95.96
97.01	101.07	75.57
200.35	199.04	202.2
293.3	213.29	382.92
140.49	164.77	67.67
101.02	101.82	100.43
207.24	134.98	258.86
879.67	396.0	1363.33
58.58	64.87	38.12
1732.27	2260.59	910.44
442.92	328.04	864.17
68.55	68.41	69.02
239.91	233.5	248.47
243.79	139.76	360.81
189.64	238.86	103.5
149.35	109.52	401.66
122.1	139.64	92.87
102.82	80.94	132.0
99.39	74.93	117.72
137.4	141.27	129.42
244.94	220.67	317.75
150.76	135.38	175.75
123.43	119.0	134.5
170.94	65.42	339.76
214.39	257.69	127.8
218.33	196.33	274.55
554.3	194.67	708.43
151.29	141.75	164.0
134.0	128.0	138.5
144.25	145.88	141.0
211.19	197.14	306.0
258.4	263.38	252.71
92.86	69.78	131.33
153.82	159.54	136.66
292.43	282.11	351.75
52.42	43.8	97.7
194.99	190.75	215.08
93.6	93.42	94.83
333.85	264.74	414.99
135.71	147.78	87.42
76.14	75.62	76.83
345.41	169.84	527.48
104.75	97.2	117.33
192.66	153.35	300.75
48.67	50.91	41.95
492.13	492.28	491.0
145.56	134.42	178.97
376.0	479.8	272.2
53.63	60.3	40.3
751.2	399.25	1279.12
480.08	247.12	946.0
174.28	182.66	149.14
73.7	75.36	71.62
224.69	281.54	139.4
804.46	944.57	496.2
146.57	131.12	182.62
202.53	176.62	237.08
1592.57	1606.81	1514.25
263.33	285.22	197.67
506.38	503.71	509.5
129.39	160.45	15.5
395.11	357.97	500.33
72.08	110.0	8.88
95.0	116.6	59.0
156.75	174.75	120.75
107.6	102.2	113.0
109.48	110.18	108.66
192.84	182.05	216.57
239.91	211.67	250.5
148.19	142.12	198.25
247.69	385.5	63.93
167.82	185.92	129.04
449.99	447.38	454.33
720.15	634.29	926.2
135.26	135.2	135.33
163.0	132.33	224.33
140.36	103.78	201.33
191.38	171.4	224.67
336.29	364.89	284.8
312.41	297.3	334.0
492.83	577.67	408.0
222.42	205.86	255.55
295.45	316.81	271.84
81.45	22.97	125.31
51.54	27.95	83.0
239.6	265.25	222.5
437.33	428.22	464.67
138.35	168.37	108.33
800.2	973.46	107.17
287.42	273.0	316.25
78.62	87.96	57.99
257.17	199.65	326.2
76.11	95.46	42.93
228.08	265.17	101.98
134.77	148.9	88.33
163.71	156.33	169.25
142.61	145.17	124.69
203.17	168.33	238.0
209.42	107.01	311.84
73.18	80.72	49.04
765.71	1530.0	192.5
981.78	2645.33	150.0
829.09	314.33	1446.8
2913.11	5026.5	95.27
1347.31	1141.39	1965.06
649.88	285.67	727.93
146.79	164.51	111.33
262.31	255.05	286.72
393.49	416.27	302.38
125.53	127.44	122.91
127.67	180.17	64.68
222.93	295.22	104.17
375.5	455.0	296.0
188.16	158.78	212.65
184.6	179.22	200.72
173.18	155.17	194.8
214.33	164.0	264.67
20.0	26.15	7.7
506.59	629.4	276.31
1093.64	441.94	3226.45
511.54	424.94	627.0
7.74	8.62	1.33
297.73	326.15	200.28
197.55	184.24	330.67
187.26	194.18	155.0
242.28	235.4	268.43
108.63	130.1	84.78
227.0	241.5	197.99
168.22	101.73	460.8
261.79	213.73	304.52
389.11	378.52	417.86
424.2	460.5	400.0
299.67	288.09	334.43
325.73	297.5	358.67
110.91	103.33	120.0
210.0	261.67	158.33
86.74	119.4	32.3
53.18	52.56	56.58
277.88	250.8	323.0
58.49	63.96	47.54
112.09	119.67	89.38
100.98	74.24	147.78
509.55	653.71	257.25
111.99	128.6	68.8
421.87	448.91	347.5
99.0	72.14	224.33
158.29	126.25	201.0
70.67	74.28	64.67
214.29	215.0	213.75
136.76	141.26	121.0
117.82	116.65	121.84
172.41	178.29	125.33
175.06	151.99	238.5
110.25	104.62	121.5
107.14	128.67	91.0
351.44	426.2	226.83
73.36	65.38	98.43
202.97	184.0	269.33
356.89	320.4	402.5
62.24	31.04	93.44
439.25	489.94	287.17
163.88	176.8	142.33
347.49	227.73	559.38
133.32	108.63	158.0
199.78	177.06	236.48
287.69	276.8	294.5
135.3	139.18	113.0
327.0	192.92	648.8
134.77	129.0	154.0
338.61	357.27	303.62
384.55	390.0	375.0
282.65	366.25	215.78
186.95	169.43	204.47
267.5	253.67	281.33
47.96	32.05	86.14
1272.29	330.67	1978.5
188.27	156.02	373.7
574.07	606.64	454.67
227.71	264.25	179.0
214.75	198.52	250.47
23.78	49.93	2.86
230.85	285.94	102.3
428.67	448.67	388.67
36.67	32.62	47.18
319.18	323.5	308.8
486.23	634.69	364.77
235.49	229.52	251.0
34.78	9.2	51.83
193.9	259.83	127.96
69.01	76.02	53.25
272.35	258.4	319.8
444.9	559.23	279.77
78.62	80.19	76.11
95.48	97.66	90.8
142.6	155.5	123.25
398.0	362.7	515.67
13.78	11.17	16.38
207.19	183.49	301.95
96.17	114.0	78.33
176.78	155.33	187.5
428.18	606.54	142.8
52.97	62.11	38.34
67.16	53.42	94.64
278.16	250.2	309.62
633.27	737.52	112.0
192.5	173.94	248.18
151.23	155.88	144.47
90.93	97.23	87.0
287.33	363.33	211.33
238.26	247.33	204.25
189.82	151.8	221.5
233.87	226.25	264.33
821.83	867.78	661.0
744.25	514.5	974.0
169.03	170.37	158.17
1526.1	2662.8	389.4
196.13	93.5	241.74
172.5	156.75	204.0
238.46	239.6	234.67
167.32	185.26	142.2
193.37	213.65	92.0
269.03	327.88	168.99
43.19	44.76	40.53
189.77	191.2	183.0
303.12	197.0	480.0
287.88	241.6	345.73
71.8	39.1	104.5
113.22	120.73	99.7
446.0	573.2	234.0
117.41	89.71	145.1
3639.75	3411.13	4325.6
5739.54	5250.54	7152.21
299.15	323.56	216.18
215.46	227.04	173.0
3343.45	4081.92	266.5
273.18	165.75	334.57
332.71	173.0	545.67
366.82	128.3	605.33
317.6	287.43	357.83
1005.8	487.25	1351.5
670.0	516.75	823.25
356.33	366.18	313.0
187.56	204.3	175.0
493.42	564.89	279.0
3542.92	2641.86	4594.17
42.27	43.49	38.12
210.85	203.89	229.71
242.98	249.39	213.08
549.71	733.0	305.33
271.11	288.33	260.78
1051.2	284.1	2585.4
334.82	330.14	338.83
421.12	301.75	540.5
302.7	323.8	281.6
213.14	355.33	174.36
91.2	129.65	49.25
521.69	461.92	701.0
222.95	217.91	240.08
297.5	369.93	196.1
270.97	363.07	86.76
216.22	248.6	162.26
179.5	234.4	88.0
182.14	184.67	177.6
211.0	110.0	312.0
123.83	83.0	154.45
185.61	164.38	238.67
635.51	202.41	2151.33
154.5	157.33	151.67
751.0	1208.25	141.33
2791.98	2096.4	3371.63
340.89	362.67	297.33
229.2	248.86	183.33
351.24	463.56	206.84
346.17	421.79	146.81
441.55	603.14	300.16
213.31	146.72	350.93
556.0	569.2	473.5
368.4	91.78	629.65
541.91	524.62	588.0
157.86	190.91	66.97
217.92	206.8	255.0
735.43	806.4	558.0
331.64	355.12	269.0
382.52	338.65	426.4
1317.68	906.5	2002.99
829.53	614.15	1296.17
200.2	129.15	389.67
185.67	167.0	199.0
474.12	451.6	511.67
248.49	331.65	123.75
74.21	73.94	75.83
225.64	259.25	136.0
213.42	231.94	139.33
152.83	175.0	130.67
145.44	29.76	241.83
97.91	99.39	94.58
44.69	47.5	41.87
261.7	293.18	104.3
1690.66	3691.33	190.15
58.73	61.09	51.67
215.25	192.4	253.33
192.54	207.19	126.65
93.11	101.55	71.16
374.94	421.8	316.38
222.79	242.72	146.41
71.51	69.98	78.67
174.54	212.41	54.6
176.22	211.0	141.45
180.04	185.33	163.0
318.58	327.04	288.39
100.97	91.56	115.1
190.71	203.8	118.75
175.94	192.68	120.17
234.7	253.05	161.28
393.53	466.01	155.36
160.72	114.93	206.5
66.84	92.69	25.48
1597.0	377.2	2816.8
2062.97	932.0	2854.65
178.47	237.43	95.92
836.11	284.14	1434.08
628.6	688.6	544.6
180.17	177.14	184.4
100.99	89.65	118.0
175.56	164.67	197.33
442.88	865.33	20.44
104.96	112.6	89.67
285.56	263.49	336.03
40.77	53.93	24.02
363.27	398.32	301.93
99.71	63.21	274.11
261.45	259.33	270.67
117.83	159.82	67.43
5430.69	809.53	12362.42
58.93	56.92	62.68
154.87	174.2	135.53
307.72	496.33	119.11
89.29	102.67	69.22
240.36	273.87	190.1
3534.96	3100.76	4589.43
135.66	172.0	99.33
151.35	127.46	203.09
899.17	774.57	1073.6
200.5	225.27	166.28
106.67	116.57	52.2
485.5	297.91	954.48
477.45	684.22	241.14
245.24	451.57	64.7
66.25	30.2	102.3
270.67	115.67	425.67
250.38	303.43	156.09
473.0	526.6	242.5
92.98	112.2	68.95
137.11	132.84	141.37
69.75	72.0	66.0
277.62	137.0	512.0
205.6	235.5	135.83
238.18	262.83	90.28
229.44	269.54	125.2
134.28	138.97	117.73
246.66	311.86	155.38
454.75	448.55	468.4
280.57	290.74	241.26
319.33	295.21	403.75
176.25	177.9	171.3
116.49	82.8	223.17
80.49	84.95	71.56
481.99	478.13	500.0
156.88	153.84	160.71
378.63	380.49	373.52
236.78	237.75	236.0
113.56	128.25	89.08
220.83	238.81	192.57
112.43	120.91	99.22
177.31	216.73	90.6
217.31	245.25	189.38
198.19	174.79	233.31
975.03	1359.32	371.14
106.75	105.71	114.0
750.61	173.15	1039.33
172.7	67.03	419.27
184.6	184.52	184.75
425.24	510.89	361.0
152.35	157.02	136.18
113.85	127.75	95.33
279.78	474.99	84.57
718.49	357.61	1440.25
120.22	120.2	120.25
539.87	598.82	410.2
303.71	333.1	237.58
33.57	12.5	61.67
116.3	146.26	74.36
208.76	235.65	154.97
48.27	47.84	51.27
689.0	403.67	1259.67
1435.78	2183.0	501.75
237.68	305.43	79.6
1026.73	1120.31	675.81
358.21	282.73	641.25
909.22	856.0	975.75
211.09	223.64	190.17
463.43	341.99	1070.6
77.71	81.44	64.0
165.86	205.5	113.0
448.5	379.0	518.0
387.63	445.6	25.3
272.1	155.0	418.48
230.98	194.72	276.31
118.77	119.94	109.63
151.87	82.64	264.38
64.38	62.45	71.12
159.79	179.5	137.89
118.65	154.66	58.63
158.74	222.65	30.93
308.71	391.78	159.2
212.01	184.51	335.75
682.38	1206.0	158.75
443.19	410.82	580.75
48.48	56.85	28.93
169.78	157.92	190.04
150.31	141.97	167.0
323.08	339.71	235.75
118.73	65.71	308.07
239.3	260.55	162.77
68.83	64.51	81.45
137.13	134.69	140.45
113.84	113.37	116.05
1227.15	1338.61	224.0
133.07	166.2	112.36
242.18	273.0	176.67
159.59	158.05	161.59
182.46	207.8	112.75
324.78	421.67	131.0
205.36	220.0	151.67
118.33	91.86	171.25
309.41	299.35	362.25
195.14	146.67	231.5
60.25	64.8	52.67
101.37	99.33	104.17
546.38	837.6	182.35
397.33	373.7	446.54
141.86	139.75	144.67
248.61	271.27	200.07
418.32	425.07	391.33
180.22	118.37	383.43
251.25	318.75	183.75
570.98	73.0	1317.95
1013.59	1128.8	552.77
207.02	199.82	234.53
707.88	638.23	884.69
689.2	666.75	779.0
436.83	484.46	159.0
249.53	263.0	186.67
90.24	84.78	121.41
99.93	106.74	61.76
111.59	129.6	81.58
158.23	122.91	202.97
206.21	196.67	208.82
64.91	64.85	65.2
145.41	144.54	150.41
283.37	340.12	252.42
628.5	704.46	299.33
199.74	164.33	260.43
213.56	309.4	93.75
1492.92	1816.33	1169.5
285.19	284.46	286.8
319.73	276.83	362.63
322.62	354.33	251.25
119.99	113.06	123.66
221.83	253.9	174.27
301.32	199.38	374.14
417.15	438.89	368.25
179.54	181.27	175.5
62.68	62.3	67.92
127.76	136.31	98.38
3172.45	3112.69	3690.33
686.69	796.44	545.57
158.47	138.46	201.83
189.56	158.75	214.2
323.0	204.25	441.75
209.54	206.09	235.93
314.33	213.75	394.8
198.82	294.31	127.2
195.22	179.33	227.0
141.09	167.0	110.0
91.73	10.08	287.7
243.53	275.08	64.71
315.33	298.33	349.33
568.75	621.62	463.0
179.91	206.61	126.5
163.84	178.46	138.25
656.86	391.69	860.83
100.13	62.33	128.47
416.0	433.8	380.4
275.64	285.11	254.0
359.44	380.85	335.9
282.64	239.5	368.93
78.44	68.95	87.92
97.93	93.0	101.62
142.12	182.87	89.74
119.67	105.85	170.33
184.11	188.1	179.12
355.94	350.49	388.67
419.94	456.86	272.29
208.38	179.25	237.5
78.9	64.14	113.33
125.73	120.12	138.8
1476.45	2307.83	478.8
98.64	107.97	79.96
128.97	87.27	170.67
76.8	57.77	100.6
1095.5	629.0	2028.5
226.0	182.6	298.33
525.54	491.68	691.76
101.93	113.61	24.88
224.64	208.0	253.75
197.2	178.52	228.33
269.03	298.08	217.14
202.74	201.0	205.63
154.34	152.8	156.57
184.5	194.14	171.0
174.31	272.78	10.2
150.58	156.84	121.33
317.55	287.12	398.67
166.89	179.56	137.33
148.18	153.35	136.8
239.57	248.0	228.33
208.51	260.99	103.53
250.44	299.67	152.0
195.82	204.72	155.75
167.98	141.91	220.12
245.95	263.49	212.88
174.4	146.26	207.22
329.22	355.0	297.0
202.39	240.58	126.0
143.5	156.73	103.8
246.84	344.1	138.78
140.22	150.47	119.72
198.31	191.25	220.67
278.66	290.41	240.5
115.55	113.77	118.86
146.5	132.0	155.2
139.32	130.15	157.67
382.67	388.77	358.25
428.36	636.47	220.25
169.71	235.0	120.75
665.33	1072.25	122.77
564.11	566.14	556.75
277.52	470.3	36.55
50.65	58.88	27.33
145.87	65.56	226.18
587.39	358.55	718.15
350.03	414.95	163.38
600.83	561.0	943.4
1672.78	482.17	3292.0
342.29	410.75	251.0
153.12	123.8	202.0
186.07	155.97	212.56
774.86	268.07	1619.5
371.44	304.0	506.33
87.5	99.93	62.63
217.98	247.31	169.11
163.75	220.67	106.83
118.34	146.28	25.2
210.32	185.4	326.6
519.07	424.7	707.8
172.69	152.33	246.0
86.88	77.83	125.34
31.66	18.0	58.97
37.04	56.51	21.47
149.78	162.14	130.56
67.09	55.94	111.67
31.13	16.57	60.27
187.82	180.12	208.33
135.2	125.67	149.5
177.71	210.67	153.0
347.1	382.13	221.0
271.83	262.0	284.93
345.38	331.5	390.5
540.07	555.5	507.0
388.74	463.16	146.88
64.13	72.9	52.06
378.53	410.11	307.48
721.83	1001.31	93.0
547.06	585.71	517.0
306.88	326.6	274.0
65.34	66.43	62.54
111.42	114.84	103.43
66.17	64.61	70.33
374.28	413.41	296.0
244.8	262.86	202.67
127.08	133.35	107.47
418.12	484.91	242.78
175.94	39.87	278.0
144.61	158.14	117.54
272.42	360.32	133.62
69.31	43.24	125.17
446.55	383.46	635.83
189.81	221.39	145.6
199.46	236.8	131.0
243.6	237.58	261.67
149.71	139.54	175.86
228.75	175.8	317.0
537.39	647.28	180.25
206.07	201.63	211.4
660.82	126.97	2195.62
175.92	170.84	190.31
433.03	507.8	347.57
149.47	158.15	128.1
232.22	193.2	281.0
82.54	87.72	72.17
967.21	1641.18	124.75
6238.88	2645.44	17019.17
200.26	233.55	141.99
1874.67	3401.33	348.0
413.45	690.75	255.0
48.44	56.98	41.13
390.31	253.0	527.62
53.55	60.43	45.53
92.88	94.98	88.66
357.1	203.05	712.62
611.4	178.6	1044.2
456.21	543.2	21.27
205.64	195.0	234.0
1063.71	810.13	1697.65
412.64	330.38	632.0
580.0	725.33	471.0
83.29	60.2	112.97
73.88	58.54	119.92
61.54	59.38	65.15
381.74	397.46	359.29
246.73	232.14	272.25
270.28	214.61	389.57
328.22	346.3	224.25
128.38	121.42	134.41
855.61	1031.46	187.4
127.7	127.2	128.2
438.57	352.1	698.0
101.8	127.6	76.0
2202.71	239.75	4820.0
113.96	112.72	117.27
76.82	84.82	63.1
264.55	258.82	277.45
77.18	75.52	79.93
136.07	165.27	67.93
138.08	149.0	105.3
140.29	144.83	87.33
117.32	120.33	114.3
141.07	178.76	56.24
379.15	409.76	234.86
177.58	133.0	311.33
378.09	369.19	403.1
251.55	265.25	215.0
334.17	295.33	373.0
115.38	134.49	80.98
203.92	174.46	240.97
300.04	285.17	353.6
381.89	353.23	415.33
137.91	160.22	90.5
124.19	139.84	87.67
321.2	349.84	139.81
91.88	91.2	93.0
403.26	557.38	183.1
129.43	115.8	156.69
44.43	59.9	35.14
159.57	162.43	150.97
257.79	250.29	286.88
78.23	58.41	117.88
238.53	135.33	300.45
97.0	121.33	72.67
138.79	101.7	225.33
266.43	280.25	248.0
347.11	311.17	419.0
178.99	233.38	106.47
144.54	137.5	168.0
214.76	197.57	295.0
191.92	169.09	233.77
82.76	82.01	87.0
207.17	156.12	353.0
207.95	241.58	181.33
432.6	478.86	324.67
318.55	324.55	296.18
216.18	206.6	237.75
1651.15	1549.0	1770.33
352.9	322.14	424.67
194.09	198.55	183.38
203.56	191.11	261.67
44.1	57.27	30.93
182.02	230.34	55.19
263.68	199.24	366.8
227.45	153.5	269.71
50.93	41.17	58.25
160.14	183.75	128.67
111.45	95.83	130.2
236.47	174.45	350.17
259.44	454.0	142.7
220.67	251.83	158.33
80.57	55.88	159.6
86.71	88.07	82.97
188.82	167.04	221.5
1575.96	1574.32	1582.2
151.72	103.49	207.98
542.06	692.1	292.0
597.75	597.75	597.75
397.37	133.8	495.45
192.03	198.36	171.47
161.83	171.7	106.84
653.35	723.54	425.25
155.98	140.54	192.0
71.26	100.0	48.26
163.6	172.09	108.42
97.47	44.6	150.33
76.32	54.0	98.63
194.21	212.2	151.05
170.41	176.17	156.6
355.27	48.6	661.93
191.86	237.2	166.67
101.94	114.58	69.1
785.57	1061.75	417.33
244.86	226.06	295.0
220.75	213.06	231.0
437.7	449.29	410.67
168.92	130.95	187.91
261.62	268.84	213.5
151.55	152.0	151.09
306.09	315.14	290.25
100.86	96.0	105.72
315.69	287.45	377.8
625.2	718.5	438.6
141.15	83.75	187.07
188.71	174.51	207.64
508.07	520.2	437.33
4902.61	495.36	11828.29
88.52	94.35	65.17
155.25	167.02	113.23
113.69	122.63	63.0
208.88	281.0	136.75
322.49	327.88	318.0
133.47	132.72	134.22
203.11	236.25	176.6
965.35	1163.16	635.66
247.65	237.03	266.65
249.27	258.52	218.86
188.22	136.0	219.56
344.0	271.67	452.5
127.89	121.38	141.36
80.33	69.0	103.0
659.03	517.5	871.32
286.64	323.25	265.71
500.1	400.94	921.5
162.34	196.12	84.63
106.87	105.0	108.97
195.08	191.45	210.5
72.54	78.95	64.0
279.53	339.1	194.43
186.91	152.46	276.48
420.5	473.1	289.0
5932.94	5819.91	6110.57
176.46	193.14	112.14
727.34	823.6	414.5
182.19	197.8	156.17
231.25	283.6	144.0
1318.17	2131.38	233.91
620.43	994.85	177.94
1436.55	525.5	3030.88
248.27	289.17	125.57
309.94	307.5	317.25
152.99	166.63	105.25
99.54	95.88	110.55
248.79	292.44	96.02
73.46	87.93	56.1
69.74	57.42	88.22
247.82	281.44	146.97
85.03	45.07	125.0
283.76	302.36	260.5
268.65	278.46	254.9
999.82	465.5	1641.0
568.13	816.22	196.0
180.67	183.89	177.27
189.54	122.84	306.25
178.4	208.22	138.63
299.62	345.8	270.75
50.63	55.64	36.05
1218.5	191.0	1903.5
162.91	166.91	151.9
361.75	453.6	208.67
447.29	353.0	518.0
303.45	297.63	314.5
227.26	200.08	254.45
38.31	13.13	73.56
274.55	286.53	223.62
179.06	75.67	238.14
283.84	294.6	232.54
314.02	106.23	432.75
1581.71	2504.5	351.33
66.83	77.11	43.7
195.44	233.97	70.19
242.62	296.8	208.75
