all_avg_price	period_avg_price
2791.98	2096.40
340.89	362.67
229.20	248.86
351.24	463.56
346.17	421.79
441.55	603.14
213.31	146.72
556.00	569.20
368.40	91.78
541.91	524.62
157.86	190.91
217.92	206.80
735.43	806.40
331.64	355.12
382.52	338.65
1317.68	906.50
829.53	614.15
200.20	129.15
185.67	167.00
474.12	451.60
248.49	331.65
74.21	73.94
225.64	259.25
213.42	231.94
152.83	175.00
145.44	29.76
97.91	99.39
44.69	47.50
261.70	293.18
1690.66	3691.33
58.73	61.09
215.25	192.40
192.54	207.19
93.11	101.55
374.94	421.80
222.79	242.72
71.51	69.98
174.54	212.41
176.22	211.00
180.04	185.33
318.58	327.04
100.97	91.56
190.71	203.80
175.94	192.68
234.70	253.05
393.53	466.01
160.72	114.93
66.84	92.69
1597.00	377.20
2062.97	932.00
178.47	237.43
836.11	284.14
628.60	688.60
180.17	177.14
100.99	89.65
175.56	164.67
442.88	865.33
104.96	112.60
285.56	263.49
40.77	53.93
363.27	398.32
99.71	63.21
261.45	259.33
117.83	159.82
5430.69	809.53
58.93	56.92
154.87	174.20
307.72	496.33
89.29	102.67
240.36	273.87
3534.96	3100.76
135.66	172.00
151.35	127.46
899.17	774.57
200.50	225.27
106.67	116.57
485.50	297.91
477.45	684.22
245.24	451.57
66.25	30.20
270.67	115.67
250.38	303.43
473.00	526.60
92.98	112.20
137.11	132.84
69.75	72.00
277.62	137.00
205.60	235.50
238.18	262.83
229.44	269.54
134.28	138.97
246.66	311.86
454.75	448.55
280.57	290.74
319.33	295.21
176.25	177.90
116.49	82.80
80.49	84.95
481.99	478.13
156.88	153.84
378.63	380.49
236.78	237.75
113.56	128.25
220.83	238.81
112.43	120.91
177.31	216.73
217.31	245.25
198.19	174.79
975.03	1359.32
106.75	105.71
750.61	173.15
172.70	67.03
184.60	184.52
425.24	510.89
152.35	157.02
113.85	127.75
279.78	474.99
718.49	357.61
120.22	120.20
539.87	598.82
303.71	333.10
33.57	12.50
116.30	146.26
208.76	235.65
48.27	47.84
689.00	403.67
1435.78	2183.00
237.68	305.43
1026.73	1120.31
358.21	282.73
909.22	856.00
211.09	223.64
463.43	341.99
77.71	81.44
165.86	205.50
448.50	379.00
387.63	445.60
272.10	155.00
230.98	194.72
118.77	119.94
151.87	82.64
64.38	62.45
159.79	179.50
118.65	154.66
158.74	222.65
308.71	391.78
212.01	184.51
682.38	1206.00
443.19	410.82
48.48	56.85
169.78	157.92
150.31	141.97
323.08	339.71
118.73	65.71
239.30	260.55
68.83	64.51
137.13	134.69
113.84	113.37
1227.15	1338.61
133.07	166.20
242.18	273.00
159.59	158.05
182.46	207.80
324.78	421.67
205.36	220.00
118.33	91.86
309.41	299.35
195.14	146.67
60.25	64.80
101.37	99.33
546.38	837.60
397.33	373.70
141.86	139.75
248.61	271.27
418.32	425.07
180.22	118.37
251.25	318.75
570.98	73.00
1013.59	1128.80
207.02	199.82
707.88	638.23
689.20	666.75
436.83	484.46
249.53	263.00
90.24	84.78
99.93	106.74
111.59	129.60
158.23	122.91
206.21	196.67
64.91	64.85
145.41	144.54
283.37	340.12
628.50	704.46
199.74	164.33
213.56	309.40
1492.92	1816.33
285.19	284.46
319.73	276.83
322.62	354.33
119.99	113.06
221.83	253.90
301.32	199.38
417.15	438.89
179.54	181.27
62.68	62.30
127.76	136.31
3172.45	3112.69
686.69	796.44
158.47	138.46
189.56	158.75
323.00	204.25
209.54	206.09
314.33	213.75
198.82	294.31
195.22	179.33
141.09	167.00
91.73	10.08
243.53	275.08
315.33	298.33
568.75	621.62
179.91	206.61
163.84	178.46
656.86	391.69
100.13	62.33
416.00	433.80
275.64	285.11
359.44	380.85
282.64	239.50
78.44	68.95
97.93	93.00
142.12	182.87
119.67	105.85
184.11	188.10
355.94	350.49
419.94	456.86
208.38	179.25
78.90	64.14
125.73	120.12
1476.45	2307.83
98.64	107.97
128.97	87.27
76.80	57.77
1095.50	629.00
226.00	182.60
525.54	491.68
101.93	113.61
224.64	208.00
197.20	178.52
269.03	298.08
202.74	201.00
154.34	152.80
184.50	194.14
174.31	272.78
150.58	156.84
317.55	287.12
166.89	179.56
148.18	153.35
239.57	248.00
208.51	260.99
250.44	299.67
195.82	204.72
167.98	141.91
245.95	263.49
174.40	146.26
329.22	355.00
202.39	240.58
143.50	156.73
246.84	344.10
140.22	150.47
198.31	191.25
278.66	290.41
115.55	113.77
146.50	132.00
139.32	130.15
382.67	388.77
428.36	636.47
169.71	235.00
665.33	1072.25
564.11	566.14
277.52	470.30
50.65	58.88
145.87	65.56
587.39	358.55
350.03	414.95
600.83	561.00
1672.78	482.17
342.29	410.75
153.12	123.80
186.07	155.97
774.86	268.07
371.44	304.00
87.50	99.93
217.98	247.31
163.75	220.67
118.34	146.28
210.32	185.40
519.07	424.70
172.69	152.33
86.88	77.83
31.66	18.00
37.04	56.51
149.78	162.14
67.09	55.94
31.13	16.57
187.82	180.12
135.20	125.67
177.71	210.67
347.10	382.13
271.83	262.00
345.38	331.50
540.07	555.50
388.74	463.16
64.13	72.90
378.53	410.11
721.83	1001.31
547.06	585.71
306.88	326.60
65.34	66.43
111.42	114.84
66.17	64.61
374.28	413.41
244.80	262.86
127.08	133.35
418.12	484.91
175.94	39.87
144.61	158.14
272.42	360.32
69.31	43.24
446.55	383.46
189.81	221.39
199.46	236.80
243.60	237.58
149.71	139.54
228.75	175.80
537.39	647.28
206.07	201.63
660.82	126.97
175.92	170.84
433.03	507.80
149.47	158.15
232.22	193.20
82.54	87.72
967.21	1641.18
6238.88	2645.44
200.26	233.55
1874.67	3401.33
413.45	690.75
48.44	56.98
390.31	253.00
53.55	60.43
92.88	94.98
357.10	203.05
611.40	178.60
456.21	543.20
205.64	195.00
1063.71	810.13
412.64	330.38
580.00	725.33
83.29	60.20
73.88	58.54
61.54	59.38
381.74	397.46
246.73	232.14
270.28	214.61
328.22	346.30
128.38	121.42
855.61	1031.46
127.70	127.20
438.57	352.10
101.80	127.60
2202.71	239.75
113.96	112.72
76.82	84.82
264.55	258.82
77.18	75.52
136.07	165.27
138.08	149.00
140.29	144.83
117.32	120.33
141.07	178.76
379.15	409.76
177.58	133.00
378.09	369.19
251.55	265.25
334.17	295.33
115.38	134.49
203.92	174.46
300.04	285.17
381.89	353.23
137.91	160.22
124.19	139.84
321.20	349.84
91.88	91.20
403.26	557.38
129.43	115.80
44.43	59.90
159.57	162.43
257.79	250.29
78.23	58.41
238.53	135.33
97.00	121.33
138.79	101.70
266.43	280.25
347.11	311.17
178.99	233.38
144.54	137.50
214.76	197.57
191.92	169.09
82.76	82.01
207.17	156.12
207.95	241.58
432.60	478.86
318.55	324.55
216.18	206.60
1651.15	1549.00
352.90	322.14
194.09	198.55
203.56	191.11
44.10	57.27
182.02	230.34
263.68	199.24
227.45	153.50
50.93	41.17
160.14	183.75
111.45	95.83
236.47	174.45
259.44	454.00
220.67	251.83
80.57	55.88
86.71	88.07
188.82	167.04
1575.96	1574.32
151.72	103.49
542.06	692.10
597.75	597.75
397.37	133.80
192.03	198.36
161.83	171.70
653.35	723.54
155.98	140.54
71.26	100.00
163.60	172.09
97.47	44.60
76.32	54.00
194.21	212.20
170.41	176.17
355.27	48.60
191.86	237.20
101.94	114.58
785.57	1061.75
244.86	226.06
220.75	213.06
437.70	449.29
168.92	130.95
261.62	268.84
151.55	152.00
306.09	315.14
100.86	96.00
315.69	287.45
625.20	718.50
141.15	83.75
188.71	174.51
508.07	520.20
4902.61	495.36
88.52	94.35
155.25	167.02
113.69	122.63
208.88	281.00
322.49	327.88
133.47	132.72
203.11	236.25
965.35	1163.16
247.65	237.03
249.27	258.52
188.22	136.00
344.00	271.67
127.89	121.38
80.33	69.00
659.03	517.50
286.64	323.25
500.10	400.94
162.34	196.12
106.87	105.00
195.08	191.45
72.54	78.95
279.53	339.10
186.91	152.46
420.50	473.10
5932.94	5819.91
176.46	193.14
727.34	823.60
182.19	197.80
231.25	283.60
1318.17	2131.38
620.43	994.85
1436.55	525.50
248.27	289.17
309.94	307.50
152.99	166.63
99.54	95.88
248.79	292.44
73.46	87.93
69.74	57.42
247.82	281.44
85.03	45.07
283.76	302.36
268.65	278.46
999.82	465.50
568.13	816.22
180.67	183.89
189.54	122.84
178.40	208.22
299.62	345.80
50.63	55.64
1218.50	191.00
162.91	166.91
361.75	453.60
447.29	353.00
303.45	297.63
227.26	200.08
38.31	13.13
274.55	286.53
179.06	75.67
283.84	294.60
314.02	106.23
1581.71	2504.50
66.83	77.11
195.44	233.97
242.62	296.80
369.40	417.36
228.62	133.60
1110.00	75.00
123.71	144.34
399.15	337.79
363.46	333.19
822.71	1593.52
94.75	73.10
931.91	946.88
382.04	424.05
25.02	28.23
417.33	439.13
86.50	81.04
314.33	258.57
443.14	501.29
3744.93	3763.17
194.22	194.70
193.17	115.36
159.19	134.88
159.57	159.23
1131.46	725.70
227.76	111.73
253.06	251.37
80.95	80.25
564.27	635.56
457.64	474.00
155.68	144.29
287.11	264.45
243.00	147.67
521.71	603.82
141.50	141.67
160372.55	283355.59
322.99	363.98
207.12	237.18
165.40	243.16
122.58	170.50
212.56	255.72
257.00	378.33
385.19	496.98
199.00	206.73
998.38	716.80
435.38	567.71
1799.77	2106.96
98.49	60.60
202.51	207.80
337.19	340.54
485.96	552.53
165.08	193.57
287.88	329.00
162.51	125.02
135.63	130.57
314.05	256.93
136.59	164.65
91.91	117.42
496.00	514.14
353.74	422.31
158.05	119.85
286.70	231.05
5212.00	6759.11
91.60	94.12
162.12	168.32
86.09	69.09
154.80	152.67
424.20	495.71
69.91	80.89
151.15	143.98
311.67	196.00
249.19	206.57
156.61	118.72
203.45	189.38
55.28	43.77
411.30	446.94
1642.75	2039.00
322.96	330.47
114.45	88.39
345.15	361.35
127.63	159.97
89.98	115.71
283.13	284.36
104.83	149.33
60.70	56.24
90.70	86.84
77.34	102.01
171.66	146.20
188.80	165.83
312.80	366.33
168.12	148.00
158.72	177.39
104.12	119.65
2863.43	1301.75
121.81	138.76
56.88	61.58
151.03	139.40
126.60	127.50
59.90	42.37
89.32	89.56
370.66	437.43
222.53	240.25
138.18	152.35
152.70	191.22
153.75	121.17
79.30	106.60
166.31	157.12
314.22	221.67
121.00	212.00
472.29	627.75
79.03	105.20
137.06	109.43
361.73	386.40
248.52	266.57
176.54	163.38
303.71	357.27
60.75	58.17
260.00	296.33
293.17	381.67
798.26	828.44
234.71	269.72
258.00	432.50
32.78	31.30
132.89	117.10
610.56	853.80
168.55	245.22
251.69	269.40
258.04	368.42
114.40	114.31
199.12	206.50
220.59	228.82
61.61	79.62
331.38	417.94
158.77	164.30
85.72	64.99
37.49	39.26
132.24	88.40
48.72	25.99
247.87	232.38
277.98	312.80
129.20	111.17
67.17	69.92
155.99	153.79
65.03	65.68
2682.89	3616.00
231.40	256.33
275.89	282.42
121.57	69.47
257.16	261.66
193.93	182.64
170.13	143.02
159.26	161.03
118.10	103.85
535.06	537.36
107.66	100.75
1067.59	1126.52
253.78	286.97
373.75	442.80
239.11	258.38
109.19	99.90
228.92	229.30
230.50	156.43
282.96	330.55
297.08	338.73
822.90	93.54
57.81	61.34
288.86	371.25
200.29	33.91
100.47	86.81
336.40	337.00
366.83	317.43
203.07	184.05
7947.50	4506.00
1182.63	1088.95
120.25	102.83
113.50	118.60
143.66	152.81
126.89	110.65
458.50	518.86
220.15	221.43
28.27	31.27
263.43	225.90
3081.99	4392.80
3207.99	4551.53
299.38	352.56
542.37	589.00
268.76	372.62
325.96	247.72
95.73	129.63
318.33	369.86
403.25	467.84
452.28	519.28
155.39	152.71
100.66	19.33
307.21	268.91
138.89	143.53
207.38	249.13
87.46	111.30
308.63	322.34
342.18	337.06
279.50	194.67
44.10	77.33
243.00	251.00
145.53	115.73
429.11	159.38
50.95	67.78
1004.99	1346.33
144.69	154.70
732.09	841.16
98.05	106.32
281.80	389.00
667.93	852.84
158.95	137.29
107.09	62.15
360.00	351.83
248.35	208.76
260.72	245.23
245.83	242.38
1449.78	1719.00
70.26	78.36
189.84	183.70
685.67	621.00
411.46	336.17
181.70	270.53
170.41	174.75
218.26	193.19
164.77	155.33
223.24	284.66
1254.74	1268.33
228.25	236.88
212.83	229.58
2597.52	3196.12
150.32	192.25
253.00	242.57
256.99	271.00
234.97	201.36
168.00	164.41
138.11	147.94
185.00	174.13
159.15	165.85
262.73	266.62
24.48	32.34
250.00	262.78
233.72	216.23
153.72	130.03
86.49	87.75
266.54	247.33
164.88	174.00
174.10	167.06
104.06	87.29
326.59	362.83
350.53	383.37
152.39	159.78
1150.55	1360.00
178.35	161.88
153.11	144.50
171.08	192.49
3405.00	4593.17
123.84	123.60
119.83	150.60
278.44	295.73
122.71	124.40
309.86	371.33
97.08	98.67
257.46	255.62
295.19	483.86
124.12	109.00
1123.19	544.86
264.50	274.33
181.07	152.64
201.91	108.49
49.42	47.49
69.39	128.00
80.16	117.95
184.13	199.60
332.11	329.79
211.29	206.00
136.33	119.42
428.36	467.23
248.61	405.80
495.07	148.10
143.71	150.64
173.51	169.10
269.00	277.50
291.56	244.46
241.09	316.00
330.12	323.18
433.00	515.40
223.50	194.20
189.98	182.91
243.80	274.93
864.83	1451.62
87.57	90.67
310.58	318.11
57.61	48.67
383.35	248.00
148.00	135.00
1220.18	1361.14
155.21	96.82
161.08	157.49
178.41	217.73
116.96	122.67
653.45	287.69
210.43	221.69
144.93	128.75
1679.21	1963.45
210.22	177.67
113.30	120.33
74.31	80.42
144.09	162.38
176.69	219.89
169.36	68.62
234.55	255.29
304.75	352.50
717.25	804.00
411.10	432.68
538.22	966.95
445.17	371.33
260.24	378.00
112.49	73.65
99.35	18.70
107.86	132.18
186.09	170.20
199.67	165.90
184.04	205.11
346.93	317.04
155.42	162.58
381.44	238.06
289.09	235.14
148.22	173.67
26.66	22.20
182.47	198.17
994.51	1371.73
242.00	194.60
104.31	110.84
219.48	171.79
106.77	112.30
218.06	173.97
103.89	144.34
322.14	227.57
103.84	82.88
5063.84	4860.58
199.12	177.75
69.36	79.28
168.19	168.28
92.16	80.74
90.48	86.71
208.09	137.22
85.77	94.27
197.90	141.43
318.32	312.55
452.67	517.75
413.37	301.93
343.83	342.40
301.83	373.33
232.00	231.25
244.09	249.90
135.76	138.99
107.41	78.06
317.62	358.30
174.61	367.00
140.26	215.20
94.69	112.95
88.30	82.22
242.55	254.44
330.42	450.17
272.25	300.81
517.17	612.64
241.18	178.81
203.75	227.03
515.10	647.65
142.09	148.04
1087.57	2397.67
464.12	507.69
81.41	74.61
285.22	327.54
238.95	152.31
157.76	115.08
108.55	86.82
429.55	502.54
269.33	414.67
78.74	54.54
118.42	65.88
351.69	280.33
55.89	63.73
167.00	95.50
950.92	1117.67
117.85	170.94
237.57	87.67
320.33	311.67
128.48	118.51
153.19	108.08
342.45	306.07
166.43	196.00
330.75	360.80
200.92	163.57
166.34	130.00
829.30	901.62
229.70	192.05
38.92	44.13
336.50	309.00
50.42	56.74
170.85	178.50
149.91	148.22
475.36	582.71
110.82	58.92
256.95	184.67
15.53	30.26
236.21	273.48
261.41	311.96
697.43	732.24
278.49	309.47
127.32	135.38
960.27	799.06
608.21	888.63
301.75	291.56
109.85	126.45
232.21	225.18
195.94	182.18
263.49	296.39
184.11	196.40
234.00	212.50
801.64	1355.16
732.40	592.86
293.40	157.83
98.43	120.00
195.41	168.15
186.47	180.09
79.54	97.53
115.77	105.67
212.90	224.52
156.63	159.82
182.79	170.95
336.18	118.50
763.09	1439.75
169.09	232.00
157.62	146.67
162.01	163.90
3484.33	6958.00
183.14	196.21
286.00	344.67
227.40	241.57
642.50	352.04
89.00	77.37
246.62	220.67
123.00	134.83
135.84	203.67
17.11	26.29
165.96	188.89
220.35	205.65
106.07	117.88
145.00	125.33
269.67	290.33
219.98	134.96
254.32	243.94
198.00	151.00
219.52	191.36
256.24	271.09
562.75	373.78
206.23	215.13
241.82	216.94
160.00	173.91
145.45	110.66
155.56	145.33
236.04	230.91
302.00	329.62
53.29	54.33
37.60	41.53
433.25	444.40
262.40	276.84
75.92	81.58
79.32	101.72
402.48	450.44
113.64	128.26
399.62	443.56
2024.58	1828.90
227.17	173.83
43.47	77.45
393.67	125.00
110.22	120.20
142.22	115.18
195.09	272.03
323.55	242.17
255.90	195.93
2383.64	3883.59
190.01	191.29
112.80	110.14
115.70	198.10
154.85	173.85
49.85	48.79
103.50	91.98
386.67	342.00
360.88	376.89
47.42	54.32
1409.38	1210.60
155.98	238.66
78.54	116.00
260.75	334.00
95.39	96.64
183.29	171.75
293.89	328.73
180.73	202.43
1817.34	2073.37
230.33	237.27
292.40	354.14
56.08	67.53
324.51	704.63
139.12	135.76
109.93	100.98
124.19	104.10
44.55	42.66
164.27	188.67
240.78	221.49
284.28	262.52
718.08	829.67
291.25	326.67
423.82	232.13
693.00	318.00
268.54	179.90
328.17	296.87
246.93	255.05
125.91	52.27
154.41	158.89
473.86	600.25
383.62	342.36
328.11	304.96
397.82	403.66
157.84	152.10
147.66	163.50
269.54	312.60
272.38	270.03
259.33	209.40
283.71	239.67
275.00	276.00
504.82	523.54
148.10	81.47
81.10	77.38
271.83	245.00
145.41	139.06
395.20	455.00
147.74	94.80
233.09	149.00
252.49	270.98
55.08	56.75
182.83	157.55
251.78	235.71
545.77	940.33
206.21	237.83
628.79	682.00
92.79	79.76
175.50	202.23
242.48	249.23
131.22	121.73
13.54	25.65
432.97	301.29
232.31	237.73
105.72	83.54
148.83	127.67
324.85	365.90
201.40	117.78
131.14	128.25
101.50	105.33
302.59	258.43
135.75	148.25
205.07	205.00
90.55	103.28
153.00	136.67
128.86	80.22
94.57	101.50
6.80	3.03
308.71	291.00
47.99	48.43
138.17	114.67
87.64	93.50
301.82	235.25
154.49	193.72
146.91	177.60
178.01	181.82
643.54	979.90
408.11	439.63
949.59	110.67
266.08	265.30
56.05	40.96
122.87	155.75
120.12	187.97
135.73	177.29
358.40	297.71
54.97	57.83
443.89	447.82
343.63	203.22
136.56	138.20
209.36	109.78
193.05	149.35
326.17	316.75
141.65	111.85
197.59	168.00
756.03	852.77
75.39	39.74
154.31	98.50
287.60	337.78
146.79	167.33
133.58	134.69
159.25	167.40
206.53	276.67
418.14	193.09
58.61	94.67
127.03	136.81
160.74	165.09
323.86	437.75
2073.25	2892.21
192.58	183.17
147.96	85.30
212.62	239.36
81.16	82.12
113.26	133.08
76.67	16.67
271.82	325.44
233.51	215.35
297.25	243.25
222.55	220.10
95.60	96.47
205.00	203.60
132.91	116.43
48.00	65.93
168.59	199.46
194.88	272.20
102.51	116.86
749.23	774.35
51.35	50.01
163.88	192.25
24094.53	3651.53
135.00	148.00
1890.54	3197.50
107.71	90.45
231.50	208.03
72.64	73.85
161.86	186.90
118.73	129.40
200.63	204.18
782.91	471.00
1466.89	1885.46
554.71	723.00
209.15	218.31
172.47	174.68
185.44	170.03
211.56	263.31
318.90	313.71
90.38	74.00
193.56	267.25
138.87	108.06
212.64	201.13
4.21	3.60
180.27	170.66
252.94	242.88
165.08	193.38
70.53	85.71
306.75	96.50
636.86	617.49
53.90	45.80
229.88	214.81
63.87	52.35
104.53	81.99
258.23	60.98
294.15	287.54
205.67	184.89
191.77	205.81
138.71	145.49
416.70	428.10
92.05	75.41
16538.30	3370.88
19.09	0.80
318.50	195.67
412.14	291.45
782.50	972.86
101.29	100.11
231.95	208.48
151.35	163.53
999.70	1147.09
185.67	251.50
31.81	41.63
548.01	538.25
224.27	244.58
53.81	51.75
84.90	80.04
263.33	302.00
146.43	103.98
106.08	94.12
126.45	118.24
214.04	205.00
333.09	420.95
113.88	125.38
465.32	438.81
276.58	252.42
1442.43	1696.00
637.00	730.00
167.91	177.88
375.86	393.89
438.09	535.27
134.24	122.15
280.88	412.00
62.62	60.55
313.44	299.40
280.52	160.38
121.02	75.92
200.50	198.88
243.00	302.00
146.96	153.00
93.68	86.45
398.21	462.57
138.90	158.02
212.79	189.48
525.37	637.80
123.94	131.20
100.78	126.13
202.71	176.25
115.48	138.86
178.25	183.13
842.03	1099.38
161.11	183.58
206.43	114.75
438.26	477.00
193.07	156.40
103.16	32.54
99.71	88.47
119.24	107.11
687.15	722.05
437.62	413.25
199.56	254.83
3731.27	4480.00
246.69	262.73
159.93	185.79
53.94	55.29
225.03	210.33
196.67	209.45
1008.19	965.03
138.67	132.00
630.89	728.67
217.34	212.05
149.71	159.25
149.09	123.97
253.22	230.50
52.74	35.38
185.23	178.99
269.88	242.25
96.77	89.85
505.43	532.53
250.10	203.50
314.56	383.64
594.71	561.84
219.21	217.43
378.07	368.90
428.95	273.60
276.00	274.50
500.20	495.83
184.81	203.41
247.20	261.48
110.44	66.00
326.86	171.50
695.01	841.23
152.20	158.33
147.36	123.25
172.57	178.42
527.64	562.33
185.30	205.68
118.67	128.00
346.67	375.22
200.17	260.71
742.08	871.00
469.36	471.73
140.57	122.34
217.70	221.71
240.65	243.19
339.50	330.19
250.70	126.33
419.86	387.56
461.20	630.00
42.54	44.35
159.14	57.00
508.12	384.15
751.51	504.43
115.60	111.14
354.40	417.68
367.05	435.25
580.00	776.00
148.15	157.05
174.26	134.12
219.01	99.25
137.25	117.27
398.81	566.60
645.07	659.13
274.39	316.56
464.42	543.44
99.56	70.00
191.25	201.29
335.62	347.79
181.22	211.00
107.34	72.38
427.14	755.33
225.71	275.33
219.90	293.57
210.09	185.99
135.51	157.51
68.14	66.62
235.09	53.00
409.04	398.75
579.44	901.00
964.82	681.78
213.51	220.03
334.00	274.00
150.79	78.11
131.59	140.29
68.94	118.67
437.62	523.00
711.11	996.75
228.90	147.67
232.18	262.63
133.43	146.25
117.26	103.00
288.77	332.89
115.41	134.46
272.55	391.29
96.90	62.75
141.52	119.74
136.80	167.04
2480.22	2968.41
243.46	244.17
255.34	222.26
238.35	274.00
53.53	94.90
48.02	49.16
220.12	165.00
246.75	104.71
245.58	320.57
269.05	317.80
427.00	584.00
129.05	153.20
242.31	225.69
138.86	166.12
2240.50	2220.44
121.20	128.17
238.73	235.73
187.01	238.00
301.62	237.82
165.50	136.73
100.34	85.98
290.12	341.94
176.68	131.50
346.00	340.89
123.56	163.93
216.43	167.08
59.77	67.31
94.83	102.70
75.13	69.33
682.39	730.00
230.59	204.88
299.17	337.48
734.97	1007.00
146.54	158.25
601.33	438.58
105.85	115.92
84.81	89.22
292.78	312.55
178.77	187.92
20.30	14.02
321.21	283.23
252.76	267.55
238.21	215.36
78.30	73.00
194.99	150.65
243.24	243.22
249.33	262.00
160.40	159.09
181.33	187.58
212.38	217.61
154.51	213.84
106.49	93.25
23.42	22.25
339.44	382.88
231.24	291.83
181.74	194.93
706.76	710.92
126.33	135.83
80.17	53.81
231.14	215.27
194.97	167.25
354.93	315.20
135.98	167.55
135.89	141.06
344.29	355.21
295.00	258.67
2856544.28	3421926.47
138.06	127.07
203.31	229.86
587.31	375.45
36.32	42.70
206.83	212.27
110.83	134.33
61.16	79.74
92.71	104.73
82.94	68.91
136.31	120.29
679.38	319.58
195.14	214.80
129.57	119.00
126.30	117.52
123.19	128.58
495.30	352.20
204.11	229.70
383.36	425.25
414.00	327.33
190.15	191.70
493.02	644.60
236.03	213.96
176.50	127.67
480.57	585.00
146.72	117.93
232.15	426.25
687.73	596.65
196.72	204.46
108.54	118.96
556.77	542.78
206.00	177.50
79.06	84.15
436.50	325.00
368.67	350.75
218.53	218.13
73.57	72.98
2375.09	135.19
214.75	207.50
40.99	43.44
99.51	65.33
617.59	797.40
184.14	133.91
150.80	136.40
185.11	200.00
212.20	246.83
670.93	763.36
197.70	206.76
169.79	118.89
65.82	53.00
237.40	240.28
158.09	136.87
119.95	111.49
317.88	219.92
88.35	61.39
506.50	461.67
176.14	183.71
835.43	1111.00
88.52	83.67
290.78	314.33
185.00	162.80
196.55	479.93
265.67	435.50
413.45	433.67
765.31	950.02
112.64	80.75
342.77	270.04
221.83	283.00
986.26	2041.40
663.08	1089.57
534.60	518.33
514.23	598.10
181.32	180.68
389.98	446.43
468.74	466.52
289.26	344.49
213.25	152.17
115.36	121.74
111.81	125.33
80.69	90.72
469.20	416.17
322.62	306.43
601.60	552.57
28.30	29.67
114.42	143.96
64.71	48.54
145.98	166.00
68.43	72.40
192.30	183.50
98.20	39.92
81.76	108.00
202.38	162.25
125.38	126.86
135.89	100.25
258.43	263.20
277.99	299.80
298.93	273.05
212.70	187.60
1406.22	164.67
353.49	358.74
179.75	237.98
119.20	131.00
18.25	6.60
146.47	142.99
367.84	507.25
244.68	268.09
242.59	80.41
9.68	10.48
89.15	83.89
107.40	102.00
640.09	621.11
147.57	166.89
93.81	96.23
270.77	332.31
159.58	158.62
194.21	184.33
580.03	411.05
81.89	138.33
43.52	4.37
132.93	131.84
167.55	173.93
473.80	432.56
223.42	591.50
129.04	138.62
