wm_poi_id	wm_poi_name	primary_second_tag_name	primary_third_tag_name	primary_first_tag_name	poi_brand_id	aor_id	poi_score	delivery_comment_avg_score	food_comment_avg_score
219	821910-43819-821910-43819-c62143-c34009-2c1019-c62143-2c1019-43819-cf2679-28807-442854-2c1019-11949-121306-102277-9f1640-402923-e22943-ac854-cc34-d0128-431608-272349	7	37	0	97	9	4.71	4.55	4.73
220	2d4026-a22132-99196-222440-8b2948-032517-f62276-db928-a51947-341620-11995-121306-2d4026-a22132-99196-222440-8b2948-102277-9f1640-402923-84752-923691-072768-431608-272349	9	未知	1	98	7	0	0	0
221	0a2002-4c1542-743115-ac854-121306-65804-a21596-cd3847-431608-272349	0	34	0	99	3	4.86	4.94	4.86
222	6b1586-9d3940-653615-341600-d13024-ce4005-c92945-121306-ce141-682644-063761-6417-b13427-16978-431608-272349	8	未知	2	41	5	4.6	5	4.4
223	402923-6c223-a51005-6b3114-121306-402923-e22943-ac854-cc34-d0128-431608-272349	2	未知	1	100	9	4.86	5	4.81
224	6f3157-b51328-951737-f83624-c62143-ac483-da793-743115-ac854-121306-402923-84752-431608-272349	0	34	0	101	7	4.59	4.92	4.59
225	8e302-262624-121306-ce141-682644-063761-431608-272349	6	未知	2	8	0	4.83	4.83	4.89
226	87965-f63166-7b2783-641271-1c3929	1	32	0	8	0	4.57	4.65	4.52
227	b92083-cf3372-c53116-2c1019-79400-032517-de2424-c53116-1f625-641271-121306-402923-e22943-ac854-cc34-d0128-431608-272349	7	49	0	8	9	0	0	0
228	652630-882930-8a2234-931140-121306-ed2191-d3331-90976-e72968-431608-272349	1	22	0	8	5	4.57	5	4.57
229	60725-5a3200-341600-d13024-99196-222440-603585-0a2432-a8274-6b3409-603585-611350-0a2632-0a2632-292238-292238-121306-5e2725-a21596-063761-72226-231660-d0128-431608-272349	8	未知	2	102	0	4.84	5	4.88
230	b31475-7f1073-6b3322-423697-2c1019-341620-4a2318-66812	0	56	0	8	2	4.65	4.88	4.74
231	323291-652630-fc3373-d71618-693510-bc3855-e21602-43819-54938	0	26	0	8	8	4.61	4.93	4.64
232	812439-6a3579-2c1019-11949-121306-d82535-943539-431608-272349	7	37	0	103	4	4.29	4.53	4.24
233	8a2234-74760-14513-14513-082380-233398-a23694-791987-082380-233398-33816-121306-c92922-773777-5d2360-612035-5e2725-951677-8d3794-16978-422539-901869-713861-901015-253623-ac854-353977-5a1952-ac854-8c2935-431608-272349	0	1	0	104	4	4.75	4.9	4.79
234	af1654-f83517-e72410-2d263-141126-6f1612-121306-8d3794-dd2480-901869-713861-231660-682596-e13-52727-1b3386-812352-3e541-dc3044-be3575-9b2653-dc3924-431608-272349	7	58	0	105	5	4.81	4.84	4.85
235	294029-ea1451-2c3401-e72968-341600-d13024	8	未知	2	8	8	0	0	0
236	87107-0f2124-ee867-da697-ea2006-a43251-0f2124-0f2124-ee867-af3196-dc3059-2d313-243857-2b4091-743115-ac854-e41314-121306-353998-67198-063761-431608-272349	0	34	0	106	10	4.73	4.89	4.74
237	de2424-c53116-2c3401-ce4005	1	32	0	8	3	4.65	4.89	4.63
238	a21596-91632-30514-d72063	0	40	0	8	6	4.36	4.75	4.46
239	ef3399-10905-271898-9e2185-341600-d13024-121306-5e2725-a21596-063761-431608-272349	8	未知	2	8	0	0	0	0
240	ec2719-02822-1a564-d556-693510-772651-66812-b43550-121306-8d3794-16978-901869-713861-923691-f13620-5a1952-ac854-8c2935-431608-272349	0	15	0	54	9	4.82	4.82	4.82
241	be2895-511900-552471-361622-b43550	0	53	0	8	7	4.52	5	4.45
242	a81742-042150-4a3834-0652-121306-b82976-ff2187-492461-d0128-431608-272349	7	36	0	35	10	4.72	5	4.68
243	083121-1d3688-981676-b43550-c62143-a32703-0b4049-a93677-8a2234-342412-981676-b43550-121306-251713-a21596-063761-431608-272349	0	15	0	107	1	4.92	5	4.9
244	a8269-a8269-0b4049-b82604	0	57	0	108	5	4.84	4.94	4.85
245	cc2898-60185-013607-251116-121306-cd2378-8d1754-663941-431608-272349	0	4	0	109	8	4.71	5	4.67
246	7f3309-262624-121306-e4673-302533-223664-d91077-8c2935-431608-272349	6	未知	2	110	2	4.76	4.85	4.75
247	751720-753219-d82616-652630-c53116-d63854-66812	1	59	0	8	0	4.54	5	4.54
248	31171-833800-c34009-2c1019-431608-121306-253866-e21602-431608-272349	7	37	0	8	1	4.71	4.87	4.72
249	2f3404-d01455-79217-371329-f81036-7e1325-48690-e0770-1d3469	3	25	0	8	3	0	0	0
250	112909-ed3323-bb2878-11995-262624-121306-402923-84752-431608-272349	6	未知	2	8	7	4.55	4.76	4.58
251	df2800-121725-2c3401-9c3569-87107-a32507-dc2847-da697-ee867-0f2124-ee867-da697-152853-1b1099-121306-e4673-302533-431608-272349	5	未知	1	8	2	4.79	4.91	4.7
252	192896-2e1710-59366-a21596-693510-d556-692433-59366-e41314-121306-402923-84752-431608-272349	0	60	0	111	3	4.65	4.95	4.71
253	981676-182531-a11519-fd1051-c62143-231660-6399-a11519-c62143-8a2234-342412-981676-c62143-082380-233398-083121-c02692	1	42	0	8	6	4.23	5	4.13
254	9b2653-a63626-0c3415-fa1254-b2193-fc3373-c63006-d72063	0	17	0	8	4	0	0	0
255	6e1862-ac854-043726	0	61	0	8	8	5	5	5
256	f42916-431248-f42916-a9774-121306-402923-e61012-431608-272349	1	32	0	8	3	4.67	5	4.67
257	9f1640-1d1024-c22442-121306-ce4073-ff2187-431608-272349	7	36	0	8	8	4	5	4.29
258	402923-0b118-5315-923691-753219-38860-b2193-fc3373-d72063-121306-3a2792-d32947-5f1581-431608-272349	0	15	0	83	9	4.59	4.82	4.65
259	402923-531097-b2193-11949-121306-102277-9f1640-ed2191-d3331-90976-e72968-431608-272349	0	62	0	112	5	4.71	4.92	4.76
260	a13945-8c2935-8a2234-be65-121306-b31-a21596-431608-272349	1	46	0	113	10	4.84	5	4.84
261	9f1640-ce4073-a22084-2b3552-2e1710-121306-c21717-1d553-871632-431608-272349	1	2	0	8	8	5	5	4.96
262	a43214-063107-231660-7d1638-ab404-121306-ce4073-2b3528-6417-951677-431608-272349	2	未知	1	8	0	4.85	4.88	4.86
263	7e2903-823574-753281-b91787-fc3373-231660-d71618-121306-5e2725-a21596-063761-431608-272349	1	24	0	114	6	4.3	4.8	4.34
264	1b1099-a03756-da697-ea2006-ac3320-0f2124-0f2124-811006-2d4026-e41314-6f228	0	34	0	8	3	4.2	5	4.2
265	39147-cc2258-641271-1c3929-121306-2e1710-1e4086-4a2318-272349	1	32	0	8	4	4.5	4.5	4.5
266	051388-051388-4a3834-881768	7	36	0	8	0	4.62	5	4.63
267	b2193-87965-863895-ac854-4f1911	0	8	0	8	2	4.38	5	4.54
268	a72217-3a1157-442854-28807-442854-c34009-2c1019	0	0	0	8	0	4.77	4.92	4.77
269	094065-042150-59366-e41314-431608	0	12	0	8	5	4.58	4.83	4.66
270	492461-4a2318-111881-782390-fc3373-121306-102277-791908-231660-242273-431608-272349	7	58	0	8	6	4.18	5	4.18
271	11995-262624-ff601-cd3003-6d3428-121306-402923-84752-431608-272349	0	26	0	115	7	4.39	4.56	4.39
272	87107-a32507-a43251-0f2124-ea2006-87107-0f2124-603872-603872-da697-da697	8	未知	2	8	8	4.69	4.75	4.75
273	363247-243077-5a537-b93992-121306-ce141-682644-ce4073-2b3528-431608-272349	2	未知	1	116	0	4.93	5	4.94
274	a22383-051683-5c1030-022488-082380-233398-33816	0	1	0	8	8	4.96	4.97	4.95
275	5d2360-094065-74760-121306-b62021-e41314-923691-072768-431608-272349	0	15	0	51	7	0	0	0
276	5d2360-812439-5f1581-e41314-6f228	1	24	0	8	5	4.22	5	4.22
277	402923-e61012-c34009-2c1019	7	37	0	8	7	4.71	4.71	4.71
278	284045-af1654-8a2234-003648	0	8	0	8	8	4.4	5	4.48
279	a13945-8a2234-c02692-5d2360-07903-8a2234-cb1524-121306-8d3794-79217-901869-713861-5a1952-ac854-1f1957-de3143-5a1952-ac854-8c2935-272349	0	15	0	117	6	4.44	4.79	4.44
280	a4961-df1513-002989-262634-df1513-021794-782390-fc3373-121306-402923-e61012-431608-272349	4	63	0	8	3	0	0	0
281	13329-072829-a9774-1c3929-121306-402923-5f38-1f2314-192896-652408-431608-272349	1	32	0	118	1	4.38	5	4.41
282	552153-7e3473-6e4044-d71618-be2895-121306-d82616-d84035-77676-871632-923691-bb3016-b7307-8f2156-431608-272349	0	38	0	8	4	4.88	4.98	4.88
283	771437-a43407-e01010-2e1710	1	13	0	8	9	4.78	5	4.75
284	843204-8a2234-be65-6e4044-d71618	0	38	0	8	0	4.64	5	4.64
285	a41365-363657-5a1952-ac854-121306-5315-823574-f81036-8d3794-342036-514032-431608-272349	0	64	0	8	6	4.57	5	4.61
286	253623-fa1254-0b297-2c1019-121306-b2193-d0128-431608-272349	7	36	0	8	0	0	0	0
287	402923-e61012-e33426-1c925-713672-121306-6f3045-1d283-1d553-e21602-431608-272349	0	12	0	8	6	4.72	4.56	4.78
288	272421-5b1293-341620-233398-6d3428-693510-6b3322-423697-2c1019	0	56	0	8	0	0	0	0
289	0b4049-563733-323291-121306-4a2318-8f2156-713861-431608-272349	7	65	0	8	0	0	0	0
290	d0768-2b3552-8a2234-c34009-121306-5e2725-a21596-063761-431608-272349	7	37	0	119	0	4.9	4.9	4.88
291	7a2046-951677-121306-8d3794-59550-901869-713861-f91501-fa1551-342412-b92734-112251-5a1952-ac854-8c2935-431608-272349	0	0	0	8	10	0	0	0
292	5a1952-3c1399-243077-323291-c34009-2c1019	7	37	0	8	8	0	0	0
293	321007-cf2679-4e2823-4e2823-c62143-7e1325-3c1399-37300-e41314-c62143-e0770-1d3469-121306-402923-e22943-ac854-cc34-d0128-431608-272349	0	15	0	8	9	4.8	4.96	4.8
294	c31718-f51944-843204-121306-a7398-1c925-431608-272349	7	58	0	120	0	5	5	5
295	253623-9f790-323291-f11735-c62143-753219-38860	1	55	0	8	0	4.42	4.67	4.29
296	521153-fa1254-de2424-c53116-121306-192896-2c3863-871632-431608-272349	1	32	0	8	2	4.6	4.9	4.58
297	002989-102277-9f1640-6d2875-6a841	1	2	0	8	3	0	0	0
298	0b376-7c1774-2e1710-a93677-d62216-1c925-121306-8d3794-16978-901869-713861-901015-021922-222199-a43214-2c3401-5a1952-ac854-8c2935-431608-272349	0	21	0	8	6	0	0	0
299	2e168-5b1293-8b3036-7f4028-fc3373-f63938-24424-2043-141126-6d3428-121306-8d3794-16978-d92985-901869-713861-a63626-c73749-68558-e72968-ac854-ae2775-5a1952-ac854-8c2935-431608-272349	0	39	0	8	0	4.79	5	4.79
300	a33280-35715-2c1019-dd3028-021794-121306-fa1551-961181-d0128-431608-272349	4	66	0	8	4	0	0	0
301	521153-fa1254-de2424-c53116-c62143-2e1710-1e4086-4a2318-121306-5315-823574-f81036-431608-272349	1	32	0	8	0	4.74	4.7	4.78
302	1c3929-153403-2c1019-5f1172-082380-233398-323291-021794-5f1172-602975-c34009-2c1019-121306-8a2234-5315-e5445-431608-272349	1	3	0	121	0	0	0	0
303	293405-fc726-b82604-431608-121306-79217-cd3847-e21602-431608-272349	0	57	0	122	6	4.77	4.92	4.78
304	7e2903-5b1293-002989-102277-9f1640-de2424-d71618	0	29	0	8	8	4.91	4.97	4.91
305	50882-843441-323291-64368-b2193-fc3373-d71618-121306-fe1495-f51944-c02692-812352-431608-272349	0	29	0	8	0	4.9	4.6	5
306	cd2008-ae1323-5b1293-ae1323-f33446-6d3428-121306-353998-67198-063761-a93922-dd497-d0128-431608-272349	0	67	0	8	10	4.49	4.74	4.49
307	723718-043458-2c1019-c52625-901015-c34009-2c1019-121306-79217-cd3847-e21602-431608-272349	7	37	0	8	6	4.54	4.68	4.55
308	28807-442854-be2895-121306-103337-6f3202-b21236-421264-a53996-422539-422539-9d1564-552153-431608-272349	0	0	0	123	8	4.48	4.92	4.62
309	8a2234-8d1483-082331-c62143-11995-262624-fd2711-f51944-d42982-121306-433290-253623-60172-d556-431608-272349	6	未知	2	8	2	4.57	4.43	4.29
310	002989-102277-9f1640-c34009-2c1019-121306-b31-b52770-d0128-431608-272349	7	37	0	8	0	0	0	0
311	64368-db2797-812352-c53116-66812-b43550-121306-8d3794-59550-901869-713861-901015-3f1810-e7280-a33027-5a1952-ac854-8c2935-431608-272349	1	59	0	124	0	4.71	5	4.71
312	52727-bf1514-7b2783-b0540-5a537-6417-be3575-2b3552-431608	1	22	0	8	3	0	0	0
313	0c3415-fa1254-021193-031708-c63006-d72063	0	17	0	8	0	0	0	0
314	87965-e52645-431608-121306-652408-b164-1f2314-431608-272349	7	36	0	125	0	5	5	5
315	e72968-4a1456-262624-2d4026-b32448-152853-ee867-da697-da697-1b1099-2d4026-1b1099-da697-a32507-121306-023207-fd2565-743115-ac854-d82616-f51944-272349	0	34	0	8	3	4.93	5	4.93
316	112909-ed3323-bb2878-121306-402923-ba2675-271898-431608-272349	13	未知	2	8	7	5	5	5
317	192896-291209-223296-8a2234-931140	1	16	0	8	8	0	0	0
318	321829-031708-5a1691-eb2057-492461-bc3855-e21602-43819-54938	0	26	0	8	5	0	0	0
319	083121-19397-002808-dd3028-021794-72226-ae786-121306-102277-9f1640-402923-e22943-492461-871632-431608-272349	4	52	0	68	6	0	0	0
320	5a537-402923-912443-76305-d72063	0	68	0	8	7	NULL	NULL	NULL
321	0f2811-8c2935-cd3847-1b3561-693510-141582-4a2318-693510-d82616-6a841-66812-121306-ed2191-d3331-90976-e72968-431608-272349	1	13	0	8	5	4.74	5	4.74
322	402923-e61012-e33426-1c925-961815-121306-321324-b32861-432039-431608-272349	0	12	0	8	8	0	0	0
323	a43251-a8274-2522-ea2006-87107-432525-a22132-3e277-a11519-6b3322-a23694-b43550-121306-251713-a21596-063761-431608-272349	0	15	0	8	6	4.67	4.93	4.66
324	a21596-91632-59366-572883	0	12	0	8	0	0	0	0
325	e33426-1c925-8a2234-c21871	0	12	0	8	0	0	0	0
326	66486-c02692-2c1019-c62143-c23605-2c1019-772651-e93918-2c1019-fc3373-b43550-121306-352708-cf2679-e21602-431608-272349	0	15	0	8	4	5	5	5
327	5d2360-094065-74760-121306-353998-67198-063761-192896-2e2108-431608-272349	0	15	0	51	10	4.89	4.93	4.9
328	141582-67198-aa3982-c62143-082380-233398-323291-021794-121306-433290-253623-60172-d556-431608-272349	1	3	0	4	2	4.74	4.95	4.73
329	843204-381655-082380-233398-33816-121306-353998-67198-063761-431608-272349	0	1	0	23	10	4.63	4.79	4.62
330	9f1640-042150-e91407-121306-b82976-ff2187-431608-272349	1	2	0	126	10	4.69	4.95	4.72
331	3f1985-253623-982162-613072-6d930-ae786-121306-ce4073-ff2187-39147-871632-431608-272349	0	0	0	94	8	4.86	5	4.88
332	3f1985-253623-982162-613072-6d930-ae786-121306-f43500-cc2258-063761-431608-272349	0	0	0	94	9	4.9	5	4.88
333	3f1985-253623-982162-613072-6d930-ae786-121306-d72077-8f2156-713861-431608-272349	0	0	0	94	8	4.87	4.9	4.91
334	621274-f83624-6e2102-bd3656-251116-121306-102277-9f1640-8a2234-5315-e5445-431608-272349	0	4	0	127	9	4.72	4.8	4.75
335	a63626-042150-ae2775-b82604-431608-121306-a8269-65804-871632-431608-272349	7	65	0	8	2	4.63	5	4.58
336	a43214-08613-2e1710-121306-f43500-cc2258-431608-272349	0	7	0	9	9	4.82	4.91	4.84
337	ee867-441379-032517-f3861-bf813-722888-c43775-212715-623852-121306-223664-d91077-8c2935-431608-272349	6	未知	2	8	2	4.76	4.96	4.77
338	231660-ce4073-051683-e41314-6f228-121306-cd3847-7c2882-d0128-431608-272349	1	2	0	8	6	4.8	5	4.76
339	183498-183498-062912-121306-cd2378-8d1754-663941-431608-272349	7	36	0	8	8	4.57	5	4.86
340	2027-b43042-7e2903-082380-233398-323291-021794-121306-cd2378-8d1754-663941-431608-272349	1	3	0	128	8	4.82	4.86	4.83
341	402923-fe1605-e92321-d72063-3b4047-121306-102277-9f1640-79217-cd3847-e21602-431608-272349	1	5	0	7	4	4.84	4.92	4.86
342	5e1438-0c3415-e33591-121306-192896-2c3863-871632-431608-272349	1	5	0	129	2	4.32	5	4.39
343	962462-443811-962462-443811-dd3028-021794-121306-f51074-e5445-871632-31171-b32250-431608-272349	4	19	0	16	4	4.87	5	4.87
344	342036-042150-043726-121306-b164-111881-431608-272349	1	69	0	130	10	4.83	5	4.83
345	8d3237-98742-1d553-c53116-4a3834-431608-121306-f71647-ea1134-e21602-431608-272349	1	2	0	20	8	4.74	4.9	4.71
346	c92922-3b4047-d0128-b82604-431608-c62143-2e1710-1e4086-4a2318-121306-1b592-1f2100-111881-431608-272349	0	57	0	8	0	4.86	4.99	4.85
347	6b3322-5d3634-423697-641271-1c3929	1	32	0	8	0	0	0	0
348	7e2903-002989-241311-323291-233398-a11519-141582-af1654-4a2318-121306-ce141-682644-063761-431608-272349	1	13	0	8	0	4.56	5	4.63
349	d83957-5b1293-5e2725-39147-e93887-2e1710-4a2318-121306-a93922-dd497-d0128-431608-272349	1	46	0	8	3	4.77	4.96	4.78
350	c52955-20502-6d2875-6a841-8a2234-f82023-121306-5e2725-a21596-063761-431608-272349	1	2	0	131	0	4.71	4.76	4.71
351	98742-2e1710-e41314-6f228	0	15	0	8	7	0	0	0
352	39147-102277-8a2234-c23605-1b3170	1	24	0	8	5	0	0	0
353	451278-262624-e41314-6f228-121306-102277-9f1640-402923-84752-002989-5a1765-ba1465-431608-272349	1	23	0	132	7	4.35	4.91	4.34
354	231660-083121-863895-121306-ce4073-e21602-52727-881768-6417-951677-431608-272349	1	2	0	133	8	5	5	5
355	183498-421264-652408-10905-121306-102277-9f1640-be1093-db3612-e11381-431608-272349	9	未知	1	134	2	5	5	5
356	99587-c41429-e314-b43550-431608	1	23	0	8	10	4.58	4.91	4.57
357	022488-051683-e33426-1c925-961815-121306-a8269-65804-e21602-431608-272349	0	12	0	12	0	4.74	4.94	4.83
358	9d3940-132289-fe1605-5d709-121306-192896-2c3863-871632-431608-272349	2	未知	1	95	2	4.74	5	4.74
359	141582-af1654-111881	1	13	0	8	8	0	0	0
360	063761-443987-52727-c93763-6d2875-6a841-121306-e52645-ef3399-713861-431608-272349	1	2	0	8	6	4.78	4.84	4.8
361	422539-9d1564-75935-87107-121306-102277-9f1640-251713-a21596-063761-72226-431608-272349	6	未知	2	135	1	4.86	4.93	4.89
362	6a3579-911529-322951-c53116-fc3373-c62143-a23694-b43550-121306-923691-072768-431608-272349	0	70	0	136	7	4.57	4.81	4.57
363	bd3656-1e2402-bd3656-251116-121306-5d2360-612035-5e2725-951677-431608-272349	0	4	0	5	4	4.32	4.74	4.42
364	022488-051683-e33426-1c925-961815-121306-402923-e93887-e22943-431608-272349	0	12	0	12	2	4.59	4.92	4.57
365	87107-b6684-a8274-603585-0a2432-292238-6b3409-fd2711-a43251-222440-432525-2522-292238-432525-121306-8d3794-a53996-901869-713861-901015-253623-121929-032268-5a1952-ac854-8c2935-431608-272349	0	0	0	8	10	4.88	4.91	4.84
366	39147-1c925-291209-fa1254-ae1323-72590-6d3428-121306-8d3794-a53996-901869-713861-901015-b61275-5e3819-5e3819-5a1952-ac854-8c2935-431608-272349	0	67	0	8	7	4.81	4.95	4.84
367	9f1640-112251-0b2594-4f1911-d13754-0b2594-1c925-dd3028-021794-121306-253866-e21602-431608-272349	4	44	0	137	1	4.41	5	4.53
368	af2835-1e2402-5c1030-022488-dd3028-021794-121306-402923-84752-231660-c7153-8c2935-431608-272349	0	28	0	138	3	4.29	4.69	4.37
369	fc647-a63626-031708-082380-233398-33816-121306-9b2195-e21602-431608-272349	0	1	0	30	1	4.32	4.92	4.39
370	6b3322-e21602-de2424-d71618-121306-90976-df1770-063761-431608-272349	0	29	0	8	8	4.83	5	4.83
371	5d2360-193352-094065-c53116-4a3834-431608	1	2	0	8	0	4.85	5	4.85
372	c02692-f51944-2c3401-e72968-121306-0d1431-063761-dd1152-d556-431608-272349	6	未知	2	8	5	4.84	4.93	4.83
373	bd3159-5b1949-39147-9f1640-ee867-113267-222440-0a2432-292238-1b1099-611350-0a2432-383668-611350-121306-a93922-dd497-d0128-c92945-513720-9b2653-dc3924-431608-272349	2	未知	1	139	3	4.87	4.94	4.9
374	f13620-2043-e01010-2e1710-121306-402923-e93887-e22943-431608-272349	1	33	0	8	9	0	0	0
375	103047-87965-021794-d13754-0b2594-1c925-dd3028-021794	4	44	0	8	4	0	0	0
376	28807-442854-be2895-121306-5e2725-a21596-063761-ce4073-2b3528-a53996-dd2480-a53996-9d1564-dd2480-431608-272349	0	0	0	123	0	4.69	4.79	4.72
377	102277-9f1640-4a2318-323291-421264-2b3552-e33591-121306-5e2725-72226-431608-272349	1	30	0	40	0	4.28	4.9	4.25
378	3a239-f93616-2b3552-2e1710-121306-192896-2c3863-871632-402923-d0128-431608-272349	1	13	0	8	2	4.64	5	4.66
379	39147-102277-d62216-1c925-be2895-121306-0d1431-063761-431608-272349	0	21	0	8	5	0	0	0
380	8e2500-fa1254-39147-1d2113-121306-e4673-302533-223664-d91077-8c2935-431608-272349	1	13	0	140	2	4.47	5	4.57
381	87107-0f2124-2d4026-1b1099-a32507-341600-d13024-121306-051683-353977-2c3401-ce4005-431608-272349	8	未知	2	141	3	4.5	5	4.5
382	342412-e01010-5f1581-c62143-d82616-6a841-66812-121306-b82976-ff2187-431608-272349	1	13	0	142	10	4.91	5	4.9
383	812439-87965-042150-911529-021794-a23694-b43550-121306-903011-513720-111881-8b2706-5f38-431608-272349	0	48	0	143	10	4.44	5	4.44
384	8a2234-403983-c3176-d32947-43819-6d3428-121306-8d3794-a53996-901869-713861-901015-0a3249-732469-5a1952-ac854-8c2935-431608-272349	0	26	0	8	9	4.83	4.96	4.83
385	002989-103047-87965-021794-121306-4a2318-8f2156-713861-431608-272349	4	44	0	8	0	0	0	0
386	a43407-002989-402923-59366-e41314	0	12	0	8	0	4.82	4.9	4.83
387	a21596-91632-353998-68558-c22859-24424	0	38	0	8	7	4.65	5	4.71
388	231660-66486-b61011-8b3036-7f4028-fc3373-f63938-24424-d13754-a13945	0	39	0	8	9	4.67	4.9	4.72
389	5f164-a8274-6b3409-113267-a8274-1b3461-a22132-da793-231660-9f757-5a1952-ac854-7f1998-8f2156	0	4	0	8	5	0	0	0
390	9067-4b1486-023798-af1654-121306-af1654-4a2318-032517-8a2234-c23605-6b3322-b2193-fc3373-032517-b3244-8f2156-713861-431608-272349	1	13	0	144	0	4.89	5	4.86
391	a22383-8c851-8a453-121306-402923-84752-923691-072768-f83624-b43550-d0128-431608-272349	0	71	0	145	7	4.98	5	4.98
392	9f1640-442854-f1890-2e1710-28807-442854-c34009-2c1019-121306-a22084-4b1486-431608-272349	0	0	0	8	4	4.4	4.81	4.39
393	eb2057-083121-0d1521-eb2057-492461-4a2318-121306-a93922-dd497-d0128-431608-272349	1	72	0	146	3	4.58	5	4.67
394	342036-c93763-031473-a12170-082380-233398-a23694-121306-8d3794-9d1564-901869-713861-901015-6f3045-eb2057-2c3401-ce4005-5a1952-ac854-8c2935-431608-272349	0	1	0	8	9	4.66	4.85	4.69
395	df3491-0a2356-be65-61964-121306-192896-2c3863-871632-431608-272349	1	73	0	8	2	4.53	4.91	4.63
396	814098-603585-a22132-0a2432-292238-db2810-352708-fa1551-af2496-df2800-121725	2	未知	1	147	1	4.74	4.91	4.74
397	b53745-193506-6b2824-bd1606-121306-102277-9f1640-1d553-431608-272349	6	未知	2	56	5	4.79	5	4.77
398	792828-5b1293-c02692-b2193-fc3373-dd3028-021794	4	66	0	8	3	0	0	0
399	6b1586-9d3940-653615-341600-d13024-ce4005-c92945-121306-ce141-682644-063761-6417-b13427-59550-431608-272349	8	未知	2	41	0	5	4.87	5
400	dd1152-d556-292326-ac854-121306-e4673-302533-431608-272349	7	36	0	8	2	4.87	5	4.87
401	c02692-0b1820-4d2926-121306-0d1431-063761-431608-272349	14	未知	1	148	5	4.73	5	4.73
402	381303-14513-a13945-f81893-362172-822600-a93677-082380-233398-33816-121306-79217-cd3847-e21602-102277-9f1640-431608-272349	0	1	0	149	0	4.67	4.92	4.69
403	9d3940-132289-fe1605-5d709-121306-b31-b52770-d0128-431608-272349	2	未知	1	95	0	4.85	4.94	4.86
404	60725-5a3200-341600-d13024-99196-222440-603585-0a2432-a8274-6b3409-603585-611350-0a2632-0a2632-292238-292238-121306-923691-0e3899-be1093-123111-431608-272349	8	未知	2	102	3	4.74	5	4.74
405	e7877-5b1293-621274-621274-2c1019-121306-402923-84752-431608-272349	0	15	0	150	3	4.98	5	4.96
406	962462-443811-962462-443811-dd3028-021794-121306-8a2234-5315-e5445-513720-5a1952-431608-272349	4	19	0	16	9	5	5	5
407	e51424-9b3101-8a2234-be65-121306-5e2725-a21596-063761-431608-272349	1	73	0	8	6	0	0	0
408	ac3320-a22132-2522-a22132-231497-d41700-5b1949-10905-121306-402923-84752-c2857-a8269-431608-272349	3	41	0	151	3	4.75	5	4.71
409	b92083-cf3372-c53116-2c1019-79400-121306-c92922-773777-5d2360-612035-5e2725-951677-431608-272349	1	32	0	8	4	0	0	0
410	042150-b12072-5a1952-121306-ce4073-043463-432039-e21602-402923-431608-272349	2	未知	1	17	0	0	0	0
411	d2536-f1890-2e1710-d2536-fc3373-dd3028-de2424-121306-f43500-cc2258-063761-431608-272349	0	31	0	152	0	4.72	4.89	4.78
412	332202-e52645-1b3170-39147-102277-4a2318	1	24	0	8	8	4.56	4.81	4.56
413	66812-792828-5f38-021794-1a564-121306-39147-102277-4a2318-272349	1	24	0	8	10	0	0	0
414	c71879-bb3653-652408-e41314-6f228	1	74	0	8	6	4.66	4.9	4.68
415	6a3579-293877-342036-cc34-193506-d72063-e33426-431608-121306-be1093-db3612-e11381-431608-272349	2	未知	1	8	2	4.78	4.94	4.77
416	043726-a21596-c62143-9d13	0	15	0	8	8	0	0	0
417	0b4049-9f757-d52609-121306-79217-cd3847-e21602-431608-272349	2	未知	1	6	6	4.93	4.83	4.93
418	dd3028-cd3438-dd3028-a54081-3c1399-a23694-b43550-121306-433290-253623-60172-d556-431608-272349	3	10	0	153	2	4.2	4.78	4.23
419	141582-1a3080-1c925-341620-233398-6d3428-5c1030-022488-8a2234-d72063-121306-c53116-4b2403-d72063-e52645-f32176-d71618-272349	0	51	0	8	6	4.56	4.63	4.52
420	a21596-91632-28504-b51328-2f3404-a8154-30514-d72063-121306-402923-84752-431608-272349	0	40	0	8	7	4.69	4.92	4.69
421	051388-051388-3c2758-4a3834-0652-121306-402923-84752-923691-072768-431608-272349	7	36	0	154	7	4.86	5	4.71
422	5d2360-7e3043-b2193-fc3373-b43550	0	15	0	8	8	4.78	4.94	4.78
423	28807-442854-be2895-121306-433290-253623-60172-d556-a53996-814098-642862-16978-a53996-431608-272349	0	0	0	123	2	4.69	4.85	4.69
424	c34009-2c1019-28807-442854-121306-102277-9f1640-402923-e22943-431608-272349	7	37	0	8	6	4.48	4.8	4.49
425	321829-60442-4a3834-121306-102277-9f1640-192896-2e2108-833800-ce4073-4f1911-431608-272349	7	36	0	155	10	4.75	5	4.9
